Posture,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
prone,-0.05,0.09,-1.0,0.12,0.06,-0.18,-6.0,-23.0,-61.0
sitting,1.0,-0.01,0.12,0.55,11.96,-3.05,12.0,-38.0,-9.0
supine,0.01,-0.02,1.0,-0.12,0.18,-0.24,32.0,-32.0,0.0
side,0.02,-1.01,-0.06,-0.18,0.18,-0.18,-40.0,-4.0,-68.0
sitting,-0.98,-0.12,0.05,0.61,-0.24,-0.73,-7.0,52.0,-22.0
side,-0.02,0.97,0.09,-0.12,0.12,-0.18,59.0,-13.0,18.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-4.0,-24.0,-60.0
supine,0.01,-0.03,1.0,1.4,-0.49,3.11,47.0,-7.0,19.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-6.0,-23.0,-63.0
side,0.02,-1.0,-0.16,-0.43,0.18,-0.06,-33.0,-4.0,-81.0
side,0.0,0.96,0.02,-0.06,0.12,0.06,63.0,-2.0,-69.0
unknown,-0.54,0.57,0.62,-1.28,0.24,0.73,69.0,28.0,-15.0
sitting,0.97,0.2,0.15,0.31,0.12,-0.12,20.0,-40.0,-6.0
supine,0.01,-0.03,1.0,-0.55,0.49,-0.49,48.0,-10.0,23.0
sitting,0.99,0.03,0.11,-0.06,-0.18,0.31,13.0,-44.0,-4.0
sitting,-0.98,-0.09,0.06,10.99,-6.16,0.24,-5.0,53.0,-30.0
side,-0.02,0.98,0.05,1.04,-0.06,-0.18,62.0,-12.0,11.0
prone,-0.05,0.09,-0.99,0.0,0.0,-0.18,-7.0,-23.0,-61.0
unknown,-0.65,0.51,0.52,-0.18,-0.49,0.67,34.0,7.0,20.0
sitting,0.99,0.04,0.14,0.37,0.55,0.12,13.0,-40.0,-5.0
unknown,0.82,0.32,0.47,-0.79,2.87,-0.12,3.0,-29.0,-3.0
side,-0.04,0.95,0.19,18.07,1.71,2.44,70.0,0.0,-58.0
sitting,-0.98,-0.17,0.08,0.24,0.12,0.12,-10.0,50.0,-18.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.18,33.0,-37.0,5.0
sitting,-0.98,-0.16,0.07,0.18,0.0,-0.49,-8.0,48.0,-20.0
unknown,0.68,-0.52,0.55,0.43,0.06,-2.32,10.0,-29.0,2.0
side,-0.02,0.98,0.08,0.67,0.06,-0.06,61.0,-13.0,16.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,60.0,-13.0,-55.0
unknown,-0.62,0.57,0.49,0.61,-0.92,1.83,39.0,3.0,20.0
side,0.0,-0.97,0.33,-8.18,-7.75,2.62,-23.0,1.0,25.0
unknown,-0.54,0.47,0.68,-0.55,-0.37,0.37,68.0,30.0,-7.0
side,0.02,-0.99,-0.22,-0.73,0.24,-0.12,-31.0,-6.0,-78.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-4.0,-24.0,-64.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.24,33.0,-37.0,1.0
side,-0.0,-0.97,0.28,-0.79,0.61,-0.24,-25.0,2.0,28.0
supine,0.02,-0.02,1.0,-0.06,0.06,-0.12,48.0,-8.0,19.0
side,0.02,-0.99,-0.19,8.67,1.34,0.12,-32.0,-2.0,-83.0
unknown,0.69,-0.55,-0.47,1.34,-1.65,2.26,-15.0,-36.0,-32.0
unknown,-0.8,0.32,0.7,-2.44,-58.17,-4.21,46.0,31.0,0.0
sitting,0.96,0.21,0.14,-0.12,1.95,0.31,21.0,-42.0,-7.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,35.0,-35.0,3.0
side,-0.02,0.97,0.09,0.0,0.12,-0.12,58.0,-11.0,13.0
sitting,-0.99,-0.03,-0.01,0.18,-0.31,-0.55,-5.0,53.0,-25.0
side,-0.02,0.98,0.07,-0.24,0.18,-0.18,59.0,-11.0,16.0
unknown,0.26,-0.84,-0.93,-35.22,86.79,-80.99,-24.0,-25.0,-43.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.12,34.0,-37.0,4.0
prone,-0.05,0.09,-0.99,0.12,0.06,-0.12,-4.0,-22.0,-59.0
side,0.02,0.96,-0.05,3.42,-1.1,0.43,60.0,-4.0,-72.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.24,32.0,-36.0,4.0
sitting,0.99,0.06,0.1,-1.71,-1.71,-3.17,12.0,-42.0,-6.0
side,-0.02,0.97,0.11,1.22,0.24,-0.24,57.0,-12.0,18.0
side,0.02,-1.01,0.05,-0.37,0.18,-0.12,-45.0,-8.0,-64.0
side,0.01,-1.02,0.03,4.94,-2.93,-2.87,-32.0,-3.0,9.0
unknown,-0.65,0.4,0.61,1.77,-1.95,2.5,19.0,10.0,29.0
prone,-0.05,0.09,-1.0,0.0,0.18,-0.18,-4.0,-21.0,-64.0
side,-0.01,-1.0,0.15,0.49,0.0,-0.12,-28.0,1.0,15.0
supine,0.02,-0.03,1.0,-0.92,0.61,-0.49,48.0,-9.0,20.0
unknown,0.6,-0.66,-0.49,-6.35,15.87,-26.55,-23.0,-32.0,-31.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-4.0,-23.0,-57.0
side,0.01,0.96,0.0,0.12,-0.06,-0.12,62.0,-2.0,-70.0
supine,0.02,-0.02,1.0,-0.06,0.12,-0.49,49.0,-11.0,18.0
sitting,0.98,0.17,0.08,-0.18,0.12,0.24,18.0,-42.0,-5.0
sitting,0.99,0.05,0.11,0.18,0.06,0.55,12.0,-44.0,-6.0
sitting,1.0,0.04,0.06,-0.06,0.37,0.06,13.0,-44.0,-8.0
sitting,1.0,0.05,0.06,-0.12,0.06,0.49,13.0,-41.0,-10.0
side,-0.02,-1.01,0.1,-1.1,0.06,-0.06,-30.0,-2.0,16.0
sitting,0.98,0.16,0.08,0.12,1.04,-0.37,17.0,-43.0,-8.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-6.0,-23.0,-64.0
sitting,-0.98,-0.09,0.07,2.56,-2.14,-0.79,-6.0,51.0,-26.0
unknown,-0.54,0.4,0.71,1.1,-0.06,-0.12,16.0,6.0,27.0
side,0.02,-1.01,0.05,0.0,0.43,-0.06,-43.0,-9.0,-63.0
supine,0.02,-0.02,1.0,0.12,0.12,0.24,49.0,-8.0,20.0
side,-0.01,-1.0,0.14,13.67,0.61,-2.75,-29.0,0.0,13.0
side,0.0,0.97,0.0,-1.28,0.24,-0.43,61.0,-6.0,-66.0
supine,0.02,0.17,0.93,31.86,27.28,23.19,54.0,-4.0,14.0
sitting,0.97,0.21,0.13,-0.37,0.55,1.83,20.0,-43.0,-5.0
side,-0.01,0.97,-0.01,18.55,-0.55,2.32,63.0,-1.0,-72.0
sitting,-0.97,-0.17,0.07,-2.75,1.59,-2.14,-8.0,50.0,-23.0
sitting,1.0,0.0,0.04,0.18,0.06,-0.24,12.0,-44.0,-11.0
unknown,-0.71,0.53,0.5,-4.64,4.46,-23.38,34.0,8.0,17.0
supine,0.01,-0.02,1.0,0.12,0.06,-0.18,34.0,-35.0,1.0
sitting,-0.98,-0.06,0.04,-1.65,-1.77,-2.75,-2.0,53.0,-27.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.12,33.0,-39.0,3.0
sitting,-0.98,-0.04,-0.02,-0.43,0.31,-0.92,-6.0,54.0,-34.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,60.0,-3.0,-68.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.24,-4.0,-22.0,-62.0
side,-0.02,0.97,0.06,18.49,0.24,-0.24,61.0,-12.0,13.0
sitting,-0.99,-0.02,0.0,-0.31,0.73,0.0,-5.0,53.0,-27.0
supine,0.02,-0.02,1.0,0.0,0.18,-0.12,50.0,-9.0,23.0
sitting,-0.98,-0.03,-0.02,0.0,-0.24,-0.49,-1.0,54.0,-27.0
sitting,0.98,0.17,0.09,-0.31,-0.24,-0.06,16.0,-42.0,-10.0
sitting,0.98,0.11,0.12,-0.24,-0.92,-2.93,17.0,-42.0,-6.0
prone,-0.03,-0.1,-1.1,-19.47,-13.49,0.24,-12.0,-25.0,-49.0
sitting,-0.98,-0.02,-0.04,0.12,0.06,-0.06,-2.0,57.0,-29.0
supine,0.01,-0.02,1.0,-0.06,0.18,-0.18,31.0,-34.0,0.0
side,0.01,-1.0,0.15,0.18,0.12,0.0,-29.0,-8.0,18.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-6.0,-22.0,-60.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.24,34.0,-36.0,1.0
sitting,-0.98,-0.02,0.01,0.55,-1.34,-0.12,-5.0,55.0,-24.0
side,0.0,-1.0,0.14,1.28,1.95,-0.61,-26.0,-7.0,13.0
unknown,-0.69,0.45,0.54,-28.99,9.64,-5.37,27.0,9.0,21.0
unknown,-0.74,0.43,0.47,-3.17,-0.37,-1.16,34.0,11.0,16.0
sitting,-0.98,-0.14,0.08,-0.24,0.31,-1.65,-9.0,51.0,-22.0
side,-0.01,-0.99,0.18,1.04,0.79,-0.31,-26.0,4.0,17.0
side,-0.02,0.97,0.09,-0.24,0.12,-0.06,57.0,-14.0,17.0
unknown,0.78,-0.23,0.65,-8.42,-8.91,-9.03,25.0,-29.0,-1.0
supine,0.01,-0.03,1.0,0.06,0.12,-0.18,49.0,-10.0,20.0
sitting,0.99,0.08,0.09,0.43,-0.98,-0.37,13.0,-43.0,-11.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,34.0,-35.0,3.0
side,0.02,-1.0,-0.16,0.43,0.24,-0.06,-37.0,-3.0,-77.0
sitting,-0.98,-0.13,0.05,-0.12,0.79,0.61,-6.0,50.0,-26.0
side,0.01,-1.0,0.16,-1.28,1.04,0.24,-27.0,-6.0,21.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-5.0,-25.0,-60.0
side,-0.02,0.97,0.08,0.18,0.06,-0.18,57.0,-15.0,19.0
sitting,1.0,0.04,0.05,0.18,0.06,-0.12,12.0,-47.0,-10.0
sitting,-0.98,-0.16,0.05,0.92,-0.85,-1.04,-8.0,52.0,-25.0
sitting,-0.99,-0.03,-0.02,2.75,0.0,-0.24,-2.0,54.0,-28.0
sitting,0.98,0.14,0.14,0.12,0.18,-0.12,20.0,-41.0,-4.0
sitting,0.99,0.12,0.09,-0.18,0.85,-1.1,15.0,-43.0,-9.0
side,-0.03,0.97,-0.04,113.04,-2.99,-4.46,67.0,-7.0,15.0
supine,0.02,-0.02,1.01,0.73,4.39,31.56,52.0,5.0,21.0
unknown,-0.77,0.38,0.44,1.34,-1.1,4.76,33.0,12.0,15.0
side,0.01,0.96,-0.04,0.06,5.07,0.31,59.0,-2.0,-72.0
side,0.01,0.96,-0.01,0.73,0.06,-0.12,62.0,-1.0,-69.0
supine,0.01,-0.02,1.0,-0.06,0.06,-0.12,35.0,-36.0,4.0
supine,0.01,-0.02,1.0,0.06,0.0,-0.18,32.0,-37.0,1.0
side,0.02,-1.0,-0.16,-2.56,0.06,-0.12,-33.0,-6.0,-83.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,34.0,-37.0,3.0
unknown,-0.68,0.39,0.59,0.18,-0.73,0.06,20.0,9.0,23.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.24,35.0,-35.0,2.0
unknown,-0.69,0.24,0.69,-4.88,-15.14,1.28,15.0,8.0,23.0
sitting,0.96,0.22,0.15,0.67,-0.49,0.31,21.0,-40.0,-1.0
side,-0.02,0.98,0.09,-0.61,0.18,-0.18,61.0,-13.0,16.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,-47.0,-859.0,-67.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.18,-5.0,-24.0,-59.0
side,0.01,-0.96,0.31,-34.42,-2.99,3.42,-20.0,0.0,20.0
supine,0.01,-0.01,1.0,0.0,0.18,-0.18,31.0,-37.0,1.0
side,0.01,0.96,-0.01,-0.43,0.12,-0.12,62.0,-2.0,-69.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,59.0,-11.0,11.0
supine,0.01,-0.01,1.0,0.0,0.18,-0.24,30.0,-39.0,4.0
supine,0.01,-0.03,1.0,0.12,0.12,-0.12,48.0,-9.0,22.0
side,0.02,-1.01,0.06,0.0,0.18,-0.06,-43.0,-6.0,-62.0
side,0.01,0.96,-0.07,0.79,-25.33,2.69,63.0,3.0,-74.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,33.0,-35.0,0.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-5.0,-23.0,-61.0
sitting,0.99,0.1,0.1,0.73,1.16,0.85,17.0,-42.0,-8.0
sitting,-0.98,-0.02,-0.03,0.12,0.12,-0.67,-4.0,57.0,-28.0
supine,0.01,-0.02,1.0,-0.06,0.24,-0.18,32.0,-36.0,0.0
supine,0.01,-0.03,1.0,-1.34,0.79,-0.43,47.0,-10.0,22.0
side,0.02,0.96,-0.05,-0.12,0.24,-0.18,59.0,-1.0,-72.0
sitting,0.98,0.16,0.08,-1.1,0.12,-0.12,16.0,-45.0,-7.0
unknown,-0.49,-0.79,0.42,-26.31,4.15,8.73,-7.0,15.0,12.0
sitting,-0.98,-0.1,0.07,-0.12,0.31,-0.24,-6.0,54.0,-26.0
unknown,0.78,0.39,0.52,-1.59,-4.64,3.11,3.0,-28.0,2.0
sitting,-0.98,-0.1,0.07,-0.73,0.85,-0.24,-6.0,51.0,-27.0
sitting,-0.99,-0.02,-0.04,0.0,-0.37,-0.37,-3.0,57.0,-34.0
sitting,1.0,0.04,0.06,-0.24,0.43,-0.06,13.0,-45.0,-5.0
side,0.02,0.96,-0.04,1.22,-1.28,0.0,61.0,-2.0,-71.0
unknown,-0.23,-0.23,1.09,124.08,198.97,184.88,30.0,14.0,21.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,34.0,-37.0,7.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.06,-5.0,-23.0,-61.0
sitting,0.98,0.14,0.13,0.12,0.55,0.37,20.0,-40.0,-4.0
side,-0.01,-0.99,0.22,4.15,-0.73,-2.81,-23.0,1.0,21.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.18,32.0,-37.0,3.0
side,0.0,-1.0,0.16,-1.22,0.06,0.06,-27.0,-8.0,18.0
supine,0.01,-0.03,1.0,0.06,0.0,-0.24,48.0,-9.0,22.0
sitting,-0.98,-0.09,0.06,-1.34,0.73,-0.73,-4.0,52.0,-26.0
side,-0.01,-1.01,0.11,1.65,0.31,-0.55,-30.0,0.0,13.0
side,0.01,0.96,-0.01,-0.49,0.24,-0.24,62.0,-2.0,-68.0
prone,-0.05,0.09,-0.99,0.0,0.24,-0.18,-5.0,-22.0,-60.0
side,0.0,-1.0,0.15,0.55,0.06,-0.18,-28.0,-6.0,11.0
side,0.01,-1.0,0.16,-0.85,0.18,0.0,-28.0,-6.0,18.0
unknown,0.69,-0.54,0.52,0.79,-0.31,0.0,6.0,-28.0,4.0
sitting,1.0,0.06,0.04,4.46,9.64,3.36,13.0,-44.0,-5.0
unknown,0.59,-0.5,0.6,2.56,-2.01,-2.26,7.0,-29.0,8.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,-19.0,-32768.0,-68.0
side,0.02,-1.0,-0.13,-17.7,-0.55,-0.24,-40.0,-5.0,-73.0
unknown,-0.52,0.56,0.62,-6.84,-0.85,-0.61,70.0,25.0,-13.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.24,33.0,-36.0,4.0
sitting,0.98,0.17,0.09,-0.31,-0.12,0.79,18.0,-43.0,-6.0
sitting,0.97,0.19,0.12,-0.49,1.34,0.92,20.0,-43.0,-4.0
side,-0.02,0.97,0.09,1.22,0.06,-0.06,59.0,-12.0,13.0
supine,0.01,-0.03,1.0,-0.06,0.18,-0.61,47.0,-9.0,20.0
side,0.01,0.96,-0.0,-0.12,0.31,-0.06,62.0,-3.0,-67.0
side,0.0,0.96,0.01,-0.55,0.12,-0.55,61.0,-5.0,-67.0
sitting,1.0,0.05,0.06,-0.43,-0.55,0.31,15.0,-42.0,-11.0
sitting,-0.98,-0.09,0.05,3.05,-1.04,1.59,-5.0,52.0,-22.0
sitting,0.99,0.03,0.11,0.0,0.12,0.31,11.0,-43.0,-8.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,33.0,-35.0,6.0
side,0.02,-1.01,0.01,2.08,8.85,-0.12,-43.0,-8.0,-69.0
supine,0.01,-0.02,1.0,0.06,0.18,-0.18,33.0,-36.0,2.0
side,0.01,0.96,-0.01,0.49,0.0,-0.06,62.0,-3.0,-74.0
supine,0.01,-0.01,1.0,0.06,0.06,-0.24,35.0,-36.0,2.0
sitting,0.99,0.14,0.08,-0.67,-0.49,-1.46,18.0,-42.0,-9.0
sitting,0.99,0.09,0.1,-0.43,-0.24,0.0,15.0,-43.0,-8.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,57.0,-13.0,13.0
supine,0.01,-0.01,1.0,0.12,0.12,-0.12,33.0,-33.0,0.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.24,33.0,-38.0,2.0
side,0.02,-1.0,-0.14,-0.61,0.06,-0.06,-37.0,-5.0,-75.0
sitting,0.99,0.04,0.11,0.12,1.65,0.67,14.0,-41.0,-14.0
unknown,-0.62,0.4,0.64,2.08,3.97,-3.05,20.0,8.0,20.0
side,-0.02,-1.01,0.1,0.24,0.24,0.0,-31.0,0.0,14.0
prone,-0.05,0.09,-0.99,0.12,0.06,-0.12,-5.0,-23.0,-58.0
side,0.06,-1.01,0.05,-12.82,-10.8,-2.32,-30.0,-9.0,8.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-7.0,-24.0,-59.0
unknown,-0.51,0.52,0.65,1.46,3.36,3.48,70.0,23.0,-12.0
sitting,0.99,0.12,0.11,0.06,-0.06,-0.24,18.0,-40.0,-9.0
side,0.02,-0.99,-0.2,-0.55,0.06,-0.12,-33.0,-6.0,-79.0
sitting,-0.98,-0.12,0.05,0.18,0.37,0.0,-6.0,52.0,-28.0
sitting,0.98,0.17,0.08,0.06,0.61,-0.43,15.0,-41.0,-4.0
sitting,-0.99,-0.02,0.02,0.0,0.12,-0.24,-3.0,53.0,-27.0
unknown,0.68,-0.52,0.53,0.55,0.37,0.43,10.0,-28.0,3.0
sitting,-0.98,-0.02,-0.04,-0.06,0.24,0.31,-3.0,54.0,-33.0
supine,0.01,-0.03,1.01,-0.61,0.49,1.1,49.0,-9.0,21.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-5.0,-21.0,-58.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.12,33.0,-38.0,3.0
sitting,0.98,0.14,0.12,-0.61,-0.31,0.0,17.0,-40.0,-7.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.12,-4.0,-21.0,-62.0
sitting,0.99,0.1,0.11,-0.49,-0.79,0.61,16.0,-40.0,-8.0
sitting,-0.98,-0.17,0.08,-0.37,-0.49,-0.06,-7.0,49.0,-20.0
side,-0.02,0.97,0.09,12.02,0.24,-0.18,60.0,-13.0,11.0
side,-0.02,0.98,0.04,0.49,-0.55,0.0,66.0,-9.0,20.0
prone,-0.05,0.09,-0.99,0.12,0.06,-0.12,-6.0,-24.0,-58.0
side,-0.01,-0.99,0.2,-10.86,1.28,1.89,-26.0,4.0,17.0
prone,0.02,-0.05,-1.02,11.96,-0.31,-4.09,-10.0,-29.0,-47.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.12,33.0,-35.0,1.0
side,0.01,0.95,-0.15,-19.1,24.11,-10.01,57.0,-3.0,-73.0
side,0.01,0.96,-0.03,-0.06,0.18,-0.12,61.0,-4.0,-66.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-6.0,-25.0,-62.0
side,-0.01,-1.01,0.11,5.37,0.37,-0.55,-30.0,0.0,11.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.06,-5.0,-24.0,-63.0
side,0.01,0.96,0.01,0.85,0.18,0.06,61.0,-3.0,-68.0
side,-0.0,-1.0,0.19,14.04,15.93,-4.39,-25.0,3.0,22.0
unknown,-0.69,0.47,0.51,0.61,-0.24,-0.61,34.0,8.0,23.0
supine,0.02,-0.02,1.0,-0.06,0.12,-0.24,49.0,-9.0,14.0
sitting,-0.99,-0.12,0.03,-0.18,0.0,0.0,-7.0,51.0,-27.0
sitting,0.98,0.12,0.12,0.0,0.12,0.98,17.0,-42.0,-1.0
sitting,1.0,0.01,0.09,-0.31,-0.37,-0.92,12.0,-42.0,-6.0
side,-0.01,-0.99,0.2,1.04,0.12,-0.24,-27.0,1.0,19.0
side,-0.02,0.97,0.08,0.18,0.12,-0.24,61.0,-13.0,19.0
side,-0.02,0.97,0.08,0.55,0.06,-0.06,61.0,-12.0,17.0
unknown,-0.62,0.51,0.58,-5.62,0.31,1.1,23.0,7.0,15.0
unknown,-0.51,0.47,0.68,1.95,-0.12,-0.67,69.0,29.0,-16.0
unknown,0.7,-0.51,-0.47,-0.12,0.73,1.89,-15.0,-34.0,-27.0
side,-0.04,0.97,0.03,-0.55,0.61,-0.55,64.0,1.0,-65.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.18,33.0,-35.0,3.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-4.0,-25.0,-59.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-4.0,-22.0,-61.0
side,0.01,0.96,-0.04,1.22,-0.31,0.37,61.0,-3.0,-74.0
side,0.02,-1.01,0.05,-0.18,0.18,-0.06,-45.0,-9.0,-62.0
side,0.02,-1.0,-0.14,1.53,0.12,-0.06,-36.0,-6.0,-79.0
unknown,-0.31,-0.59,-0.74,2.93,-1.46,0.0,-26.0,0.0,-52.0
sitting,1.0,-0.0,0.02,-0.79,-1.28,-3.42,13.0,-42.0,-8.0
supine,0.01,-0.02,1.0,-0.06,0.18,-0.18,31.0,-36.0,1.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-6.0,-20.0,-61.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.06,-5.0,-24.0,-62.0
unknown,-0.53,0.45,0.7,0.55,0.31,1.28,69.0,27.0,-11.0
sitting,0.99,0.08,0.06,-1.22,4.94,-2.93,15.0,-43.0,-10.0
sitting,-0.99,-0.03,0.0,0.49,0.61,0.18,-4.0,54.0,-28.0
side,-0.02,-1.0,0.11,1.71,0.18,-0.12,-29.0,0.0,16.0
sitting,-0.98,-0.02,0.02,0.06,0.18,0.24,-2.0,52.0,-22.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.18,35.0,-38.0,2.0
sitting,-0.98,-0.06,0.06,0.0,0.18,-0.06,-2.0,55.0,-27.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,59.0,-12.0,14.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-5.0,-23.0,-56.0
sitting,-0.98,-0.0,0.02,-0.12,0.49,0.12,-1.0,55.0,-24.0
side,0.01,0.96,-0.0,-0.24,0.18,-0.12,62.0,-3.0,-68.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.24,33.0,-36.0,5.0
side,0.02,-1.01,0.02,0.31,0.12,-0.12,-42.0,-8.0,-67.0
unknown,0.79,0.35,0.49,-0.24,0.43,0.31,3.0,-29.0,0.0
supine,-0.0,-0.05,1.01,0.31,0.85,33.94,46.0,-15.0,23.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-5.0,-24.0,-56.0
sitting,-0.98,-0.1,0.09,-0.79,0.79,0.79,-6.0,52.0,-23.0
sitting,1.0,0.03,0.09,-1.04,-1.83,-0.73,14.0,-42.0,-12.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,-32768.0,782.0,-98.0
side,-0.02,-1.01,0.11,0.31,0.49,-0.12,-29.0,2.0,16.0
side,0.02,0.93,-0.01,4.15,-49.68,21.12,63.0,-5.0,-71.0
side,0.01,0.96,-0.03,0.73,-0.18,-0.06,61.0,-4.0,-70.0
sitting,-0.98,-0.14,0.08,0.24,-0.18,-0.67,-6.0,53.0,-22.0
prone,-0.05,-0.04,-1.0,2.99,-0.24,0.31,-13.0,-24.0,-55.0
unknown,0.79,0.34,0.49,-0.06,0.85,0.0,2.0,-28.0,0.0
sitting,0.98,0.17,0.08,0.12,0.06,-0.12,16.0,-44.0,-8.0
unknown,-0.64,0.41,0.62,-1.22,-1.89,1.34,19.0,8.0,22.0
sitting,-0.99,-0.01,0.02,-0.06,0.31,-0.37,-4.0,54.0,-25.0
supine,0.01,-0.02,1.0,0.06,0.06,-0.24,32.0,-38.0,0.0
side,-0.0,-1.0,0.17,-1.16,0.24,-0.73,-26.0,-9.0,16.0
side,0.02,-1.0,-0.12,0.18,0.18,-0.18,-38.0,-5.0,-75.0
sitting,0.96,0.21,0.15,0.12,0.0,-0.61,22.0,-40.0,-6.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-5.0,-20.0,-63.0
sitting,0.99,0.07,0.08,0.24,1.1,-0.67,15.0,-42.0,-14.0
sitting,0.98,0.18,0.09,0.12,-0.06,-0.12,18.0,-45.0,-10.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-6.0,-21.0,-55.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-8.0,-25.0,-59.0
supine,0.01,-0.03,1.0,-0.24,0.24,-0.18,48.0,-10.0,18.0
sitting,-0.98,-0.13,0.03,-0.12,0.55,0.49,-6.0,53.0,-26.0
sitting,-0.98,-0.14,0.07,-0.12,0.61,-0.06,-6.0,49.0,-26.0
side,0.02,-1.01,0.05,0.18,0.24,-0.18,-43.0,-9.0,-65.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-5.0,-21.0,-63.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.12,-4.0,-21.0,-62.0
unknown,-0.58,0.4,0.7,2.75,1.53,0.31,16.0,6.0,18.0
supine,0.02,-0.03,1.0,-0.49,0.31,-1.95,47.0,-9.0,20.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,59.0,-13.0,14.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-4.0,-22.0,-57.0
side,0.02,-1.0,-0.17,1.71,0.12,-0.12,-33.0,-6.0,-80.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-4.0,-23.0,-60.0
side,0.0,0.96,0.02,0.61,0.0,0.0,62.0,0.0,-65.0
prone,-0.05,0.09,-0.99,-0.12,0.18,-0.12,-6.0,-23.0,-59.0
sitting,-0.99,-0.01,0.02,-0.12,-0.55,-0.37,-3.0,54.0,-27.0
sitting,0.98,0.13,0.13,0.37,0.12,-0.98,21.0,-41.0,-6.0
unknown,0.68,-0.48,0.53,-1.22,0.55,-0.18,9.0,-28.0,5.0
sitting,0.97,0.19,0.13,-0.12,0.31,-0.37,20.0,-40.0,-3.0
sitting,0.99,0.08,0.11,0.43,1.46,-1.28,16.0,-40.0,-8.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.18,35.0,-33.0,-3.0
supine,0.01,-0.02,1.0,-0.24,0.24,-0.18,48.0,-8.0,18.0
prone,-0.05,0.09,-0.99,0.12,0.12,-0.06,-4.0,-25.0,-65.0
sitting,-0.99,-0.01,0.01,-0.06,0.61,0.37,-4.0,52.0,-24.0
side,0.01,-1.0,0.15,0.0,0.18,-0.06,-30.0,-8.0,12.0
sitting,-0.98,-0.09,0.1,7.02,-4.27,3.78,-5.0,51.0,-25.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.24,-5.0,-21.0,-62.0
prone,-0.05,0.09,-0.99,0.12,0.12,-0.12,-4.0,-25.0,-61.0
